label,role,candidate_key,channels_json,replicate,status,reason,elapsed_seconds,exit_code,failure_timestamp,failure_frame_index,last_timestamp,trajectory_poses,associated_poses,expected_matched_frames,coverage_ratio,se3_ate_rmse_m,se3_ate_mean_m,se3_ate_median_m,se3_ate_max_m,se3_ate_std_m,rotation_ape_rmse_deg,rotation_ape_mean_deg,rotation_ape_max_deg,translation_rpe_rmse_m,translation_rpe_max_m,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_rmse_m,allframe_sim3_mean_m,allframe_sim3_scale,keyframe_sim3_rmse_m,keyframe_sim3_mean_m,keyframe_sim3_scale,keyframe_associated_poses,historical_evo_ape_rmse_m,historical_evo_ape_mean_m,historical_evo_rpe_rmse_m,diagnostic_frames,photo_mse_median,photo_mse_p95,photo_mse_nonfinite_count,valid_ratio_min,valid_ratio_median,h_cond_max,delta_norm_max,crazy_affine_count,trajectory_path,keyframe_trajectory_path,log_path,created_at
gray_baseline,Photometric grayscale baseline; no learned tracking features.,gray,,0,PASS,Completed the full matched RGB-D sequence,43.94673815500573,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.13657726688509358,0.13013498485907443,0.13975417892316963,0.19588606735933453,0.041451604860735444,9.269501374579109,8.995919576180304,13.335508319399926,0.008419884358880261,0.0360734207675484,0.5250550566966425,1.9609986574218887,0.10903834807934228,0.10136399679523744,1.105240505956981,0.1009237041435541,0.09384204058608629,1.110113782056816,432,0.100908,0.093834,0.010208,571,1.808053,2.712426,0,0.869,0.992,10780.0,0.004929,1,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/gray_baseline/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/gray_baseline/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/gray_baseline/replicate_0.log,2026-08-23T12:40:37.110190+00:00
resnet_layer2_direct_c4_d67_d108_d121,"Direct coarse parent C4, selected because it is the coarse component of the global C2F optimum.","resnet:direct:layer2:67,108,121","[67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,48.64052629499929,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.2543939602451341,0.24962568347915204,0.250289919257191,0.36189893474650037,0.049023516364792734,15.500580249387482,14.872950145137855,22.380918089399664,0.01763744171113113,0.3236509670314055,0.7177464515397717,7.930057399505036,0.19855338340230166,0.182637325710334,1.2309578951978717,0.1846488696325021,0.16612140532650216,1.2583630225695017,429,0.184779,0.166285,0.024536,571,4.05207,4.9140619999999995,0,0.907,0.995,9455.0,0.004935,332,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_layer2_direct_c4_d67_d108_d121/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_layer2_direct_c4_d67_d108_d121/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_layer2_direct_c4_d67_d108_d121/replicate_0.log,2026-08-23T12:41:26.392449+00:00
resnet_layer2_direct_c5_d108_d121,"Direct coarse parent C5, selected because it produces the strongest C2F synergy with F6.","resnet:direct:layer2:108,121","[108, 121]",0,PASS,Completed the full matched RGB-D sequence,48.71534595801495,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.25512825649862814,0.2501947918945009,0.24341890518955536,0.3497421105150013,0.04992988456723269,15.482214170461212,14.960793246497134,22.413912194421766,0.01833006528572312,0.33934913618865203,0.7373573319891619,7.832156738002724,0.21126088232675969,0.19562557657369573,1.2038936039325505,0.20174322129975386,0.18356361976825927,1.2323979353994354,430,0.201936,0.183832,0.024925,571,2.763761,4.003985,0,0.898,0.994,6959.0,0.006942,290,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_layer2_direct_c5_d108_d121/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_layer2_direct_c5_d108_d121/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_layer2_direct_c5_d108_d121/replicate_0.log,2026-08-23T12:42:15.752369+00:00
resnet_conv1_direct_f1_d15_d20_d26_d34,Direct fine parent F1: global direct Conv1 optimum on fr1/desk_lightswitch.,"resnet:direct:conv1:15,20,26,34","[15, 20, 26, 34]",0,PASS,Completed the full matched RGB-D sequence,47.432026369002415,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.11897532576577297,0.11063944929978904,0.12380072716610606,0.18192991387726856,0.04374974742454188,7.528743239701009,6.872112097841703,12.2979964290573,0.008738503472362066,0.07856794120984553,0.5460051439383775,4.971674921285723,0.0868949544665809,0.0739678404101,1.103529987143743,0.07609789221950392,0.06370254044643932,1.1085543305131675,431,0.076025,0.063644,0.010621,571,7.594916,9.774701499999999,0,0.894,0.992,223900.0,0.012374,8,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_conv1_direct_f1_d15_d20_d26_d34/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_conv1_direct_f1_d15_d20_d26_d34/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_conv1_direct_f1_d15_d20_d26_d34/replicate_0.log,2026-08-23T12:43:03.827118+00:00
resnet_conv1_direct_f2_d23_d24_d26_d51_d63,"Direct fine parent F2, used by both A/B schedule tests of the global C2F pair.","resnet:direct:conv1:23,24,26,51,63","[23, 24, 26, 51, 63]",0,PASS,Completed the full matched RGB-D sequence,46.92372668001917,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1537219610228992,0.14883462470332331,0.14066753327703085,0.2619506480414471,0.03845381372694583,10.357682721438259,9.923868716370304,14.221549987375225,0.00879986059582546,0.06127644465487335,0.6821701463147314,8.963958682469425,0.1344310825728814,0.12282436535051715,1.094906598317471,0.13393025116741847,0.12258416599325968,1.0959713043742123,430,0.133774,0.122381,0.010391,571,9.523158,12.297533999999999,0,0.895,0.992,46820.0,0.007762,17,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_conv1_direct_f2_d23_d24_d26_d51_d63/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_conv1_direct_f2_d23_d24_d26_d51_d63/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_conv1_direct_f2_d23_d24_d26_d51_d63/replicate_0.log,2026-08-23T12:43:51.402619+00:00
resnet_conv1_direct_f6_d29_d33_d52,"Direct fine parent F6, included because it has the largest observed C2F gain with C5.","resnet:direct:conv1:29,33,52","[29, 33, 52]",0,PASS,Completed the full matched RGB-D sequence,43.925620854017325,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.14501076857956008,0.1391888650096815,0.1433267439717531,0.22885182519313396,0.040676564030795295,8.788087583703868,8.543422825590053,12.06287755685944,0.008391507136840469,0.03724639567602863,0.5113852740358737,1.9311063353370397,0.12332261459439137,0.11404720984211064,1.0971168282341535,0.11367890990551457,0.10417669395291473,1.1031990351601253,430,0.11369,0.104201,0.010084,571,4.666074,6.202571,0,0.872,0.992,5924.0,0.001947,0,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_conv1_direct_f6_d29_d33_d52/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_conv1_direct_f6_d29_d33_d52/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_conv1_direct_f6_d29_d33_d52/replicate_0.log,2026-08-23T12:44:35.976278+00:00
resnet_c2f_b_f1_c4_negative_high_parent,C2F-B negative high-parent control: worse than direct global Conv1 optimum F1 on fr1 lightswitch.,"resnet:c2f:B:fine15,20,26,34:coarse67,108,121","[15, 20, 26, 34, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.64680995300296,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.16575188463828738,0.15945356017999432,0.1493953939951873,0.306708713965895,0.04525758949689059,8.695708382275278,8.470715580163661,12.458218343453597,0.011714961297103041,0.1982435989884297,0.6693250412627996,9.12983646152366,0.14872301585572148,0.1358713155126736,1.0932686153997728,0.14202486089803262,0.12891233240202274,1.102753034504322,431,0.1421,0.129037,0.014357,571,7.595391,9.7915715,0,0.895,0.992,220300.0,0.028781,16,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_c2f_b_f1_c4_negative_high_parent/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_c2f_b_f1_c4_negative_high_parent/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_c2f_b_f1_c4_negative_high_parent/replicate_0.log,2026-08-23T12:45:27.286669+00:00
resnet_c2f_a_f2_c4_variant_negative,C2F-A schedule control: slightly worse than direct F2 on fr1 lightswitch.,"resnet:c2f:A:fine23,24,26,51,63:coarse67,108,121","[23, 24, 26, 51, 63, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,51.785239346994786,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.19273737332592986,0.18566777387075167,0.19861731379911493,0.29086857184392073,0.05172207287472416,9.528962356218402,9.317271434264734,13.573474277151119,0.015827786809516457,0.32130048487944957,0.6042936445621523,7.740975729083692,0.17624371995750823,0.1576986207477297,1.1007199778035115,0.16733732820611513,0.14704871180996254,1.1169537536946583,431,0.167526,0.14734,0.01979,571,9.48995,12.2070545,0,0.898,0.993,59430.0,0.013239,11,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_c2f_a_f2_c4_variant_negative/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_c2f_a_f2_c4_variant_negative/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_c2f_a_f2_c4_variant_negative/replicate_0.log,2026-08-23T12:46:19.722473+00:00
resnet_c2f_b_f2_c4_global_best,C2F-B global ResNet C2F optimum on fr1 lightswitch; compare against both direct parents.,"resnet:c2f:B:fine23,24,26,51,63:coarse67,108,121","[23, 24, 26, 51, 63, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.92266392099555,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.20356245350262128,0.19411473180093552,0.18854881631088724,0.3662671811099399,0.06129554122330365,10.310879668855575,9.82967017869058,15.398791116425281,0.015921004777527524,0.3209258228415956,0.7169298030245048,9.398806445288221,0.19198211405603197,0.17532245147203113,1.086605794406792,0.18754594927452387,0.16964393274110648,1.1011507716001483,430,0.187693,0.16988,0.019687,571,9.522258,12.2944715,0,0.895,0.992,53990.0,0.015051,17,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_c2f_b_f2_c4_global_best/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_c2f_b_f2_c4_global_best/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_c2f_b_f2_c4_global_best/replicate_0.log,2026-08-23T12:47:11.290451+00:00
resnet_c2f_a_f6_c5_positive_synergy,C2F-A positive synergy case: 32.9% lower fr1-lightswitch ATE than direct F6.,"resnet:c2f:A:fine29,33,52:coarse108,121","[29, 33, 52, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,50.68717872799607,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.14364797623313194,0.1390518607156354,0.14151926876435028,0.20681427289481244,0.036046096978646344,9.108950644374945,8.726221588831379,14.647486591492612,0.010768439820294509,0.16391899207484295,0.5150001150632593,2.143534535703084,0.11198233272302788,0.10335013482947629,1.1163346000790955,0.10906758579401447,0.09959806351131088,1.1204074227742526,430,0.108931,0.099486,0.013191,571,4.677842,6.2537065,0,0.896,0.993,5832.0,0.003354,0,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_c2f_a_f6_c5_positive_synergy/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_c2f_a_f6_c5_positive_synergy/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr1_desk_flashlight/artifacts/resnet_c2f_a_f6_c5_positive_synergy/replicate_0.log,2026-08-23T12:48:02.617099+00:00
