label,role,candidate_key,channels_json,replicate,status,reason,elapsed_seconds,exit_code,failure_timestamp,failure_frame_index,last_timestamp,trajectory_poses,associated_poses,expected_matched_frames,coverage_ratio,se3_ate_rmse_m,se3_ate_mean_m,se3_ate_median_m,se3_ate_max_m,se3_ate_std_m,rotation_ape_rmse_deg,rotation_ape_mean_deg,rotation_ape_max_deg,translation_rpe_rmse_m,translation_rpe_max_m,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_rmse_m,allframe_sim3_mean_m,allframe_sim3_scale,keyframe_sim3_rmse_m,keyframe_sim3_mean_m,keyframe_sim3_scale,keyframe_associated_poses,historical_evo_ape_rmse_m,historical_evo_ape_mean_m,historical_evo_rpe_rmse_m,diagnostic_frames,photo_mse_median,photo_mse_p95,photo_mse_nonfinite_count,valid_ratio_min,valid_ratio_median,h_cond_max,delta_norm_max,crazy_affine_count,trajectory_path,keyframe_trajectory_path,log_path,created_at
gray_baseline,Photometric grayscale baseline; no learned tracking features.,gray,,0,PASS,Completed the full matched RGB-D sequence,162.20295750399237,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.3260986113512527,0.2573494714033454,0.2045991842526586,0.6664465264052785,0.20027869056301023,11.426283467110254,10.692205178387754,19.088292480907445,0.004805224133360961,0.09294145745069478,0.2861062356221022,2.7524635114547538,0.30951486164229647,0.26599611501769027,0.9441218657047247,0.07189182374350285,0.048181770021100905,1.0563429408771907,470,0.071207,0.046496,0.041326,2891,1.746711,2.3730965,0,0.901,1.0,5806.0,0.004023,0,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/gray_baseline/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/gray_baseline/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/gray_baseline/replicate_0.log,2026-08-23T10:50:34.626745+00:00
unet_enc1_direct_c4_d00_d05_d06_d18_d30,"Direct coarse parent C4, selected because it participates in the strongest U-Net C2F results.","unet:direct:enc1:0,5,6,18,30","[0, 5, 6, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,178.23123438301263,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.4219309470208764,0.3456119729583787,0.28553220175520205,0.9162491800227246,0.24202910610451495,16.066039687821426,15.11939181963704,24.992427334053176,0.006533478845638764,0.1755292822371126,0.2846838365286819,2.6216987807335865,0.4063901135462391,0.35500614482165865,0.9379347793495748,0.08715787234451772,0.0537426549288739,1.0801217368270806,469,0.086153,0.050815,0.059793,2891,9.342681,11.050293,0,0.906,1.0,9194.0,0.011101,77,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc1_direct_c4_d00_d05_d06_d18_d30/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc1_direct_c4_d00_d05_d06_d18_d30/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc1_direct_c4_d00_d05_d06_d18_d30/replicate_0.log,2026-08-23T10:53:33.796029+00:00
unet_enc1_direct_c2_d00_d05_d06_d17_d18_d30,"Direct coarse parent C2, needed to interpret the C2F-B schedule contrast.","unet:direct:enc1:0,5,6,17,18,30","[0, 5, 6, 17, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,178.89953476801747,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.4086420320855386,0.33291622129097254,0.278660237194111,0.8907217058361975,0.23697067326641624,14.975363117605895,14.057349967240722,24.217356303626325,0.006092867192138814,0.1573251329871996,0.28186301121341756,2.3071255289433434,0.3908483971866254,0.34065642213607644,0.9350890707271189,0.08349694583391136,0.051698654119100684,1.0805681440048949,469,0.082622,0.049033,0.056281,2891,12.030071,14.709763500000001,0,0.9,1.0,10380.0,0.01162,82,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc1_direct_c2_d00_d05_d06_d17_d18_d30/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc1_direct_c2_d00_d05_d06_d17_d18_d30/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc1_direct_c2_d00_d05_d06_d17_d18_d30/replicate_0.log,2026-08-23T10:56:33.669681+00:00
unet_enc0_direct_f1_d02_d03_d07_d12_d13_d14,Direct fine parent F1: global direct U-Net optimum on fr1/desk_lightswitch.,"unet:direct:enc0:2,3,7,12,13,14","[2, 3, 7, 12, 13, 14]",0,PASS,Completed the full matched RGB-D sequence,156.5539657100162,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.28521376517564423,0.2266654482462613,0.19975364739199372,0.5916728079409945,0.17311749309930807,10.728797347981029,10.282949335432864,16.020661719327748,0.004376575992053982,0.08349010753655259,0.27805447883932466,2.2892196579370006,0.2683068846443397,0.23227154239114,0.9473758120967306,0.0588183715134804,0.03772572674942342,1.032279237911083,469,0.057524,0.035598,0.033295,2891,7.349396,8.4904935,0,0.901,1.0,15500.0,0.006766,0,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc0_direct_f1_d02_d03_d07_d12_d13_d14/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc0_direct_f1_d02_d03_d07_d12_d13_d14/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc0_direct_f1_d02_d03_d07_d12_d13_d14/replicate_0.log,2026-08-23T10:59:11.168542+00:00
unet_enc0_direct_f2_d03_d07_d12,Direct fine parent F2: the three-channel near-optimum.,"unet:direct:enc0:3,7,12","[3, 7, 12]",0,PASS,Completed the full matched RGB-D sequence,156.73240176800755,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.26683809911169776,0.2093409672949654,0.1798930114378872,0.5569777104836073,0.16546579873059097,10.070089740993106,9.687847858931537,14.958403191028182,0.004082136665350396,0.06818745917833155,0.27528429140855887,2.076352396271558,0.24935196326813835,0.21460208671952732,0.9483485162829938,0.053173456228261175,0.03276318977363115,1.024486672002017,469,0.051974,0.030736,0.029188,2891,3.550662,4.1780185,0,0.902,1.0,15200.0,0.008054,0,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc0_direct_f2_d03_d07_d12/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc0_direct_f2_d03_d07_d12/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc0_direct_f2_d03_d07_d12/replicate_0.log,2026-08-23T11:01:48.848873+00:00
unet_enc0_direct_f5_d02_d03_d07_d12_d13,"Direct fine parent F5, included because it has the clearest positive C2F synergy.","unet:direct:enc0:2,3,7,12,13","[2, 3, 7, 12, 13]",0,PASS,Completed the full matched RGB-D sequence,158.06917434200295,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.26824157729083203,0.21159799788354475,0.18572116848807904,0.5555911346741829,0.16486306766267828,9.987883009796896,9.586145574754608,15.068733653884518,0.004193088387646521,0.07413063979859129,0.2775414311988855,2.206455465257286,0.2507134896596939,0.21633019705965192,0.948153156173033,0.05602768603627629,0.03670293124669655,1.028049996529323,469,0.054757,0.034693,0.03052,2891,6.356497,7.317775,0,0.902,1.0,15460.0,0.007246,0,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc0_direct_f5_d02_d03_d07_d12_d13/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc0_direct_f5_d02_d03_d07_d12_d13/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_enc0_direct_f5_d02_d03_d07_d12_d13/replicate_0.log,2026-08-23T11:04:27.870095+00:00
unet_c2f_a_f1_c4_negative_high_parent,C2F-A negative control: on fr1 lightswitch it is worse than the globally best direct fine parent F1.,"unet:c2f:A:fine2,3,7,12,13,14:coarse0,5,6,18,30","[2, 3, 7, 12, 13, 14, 0, 5, 6, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,172.91792477900162,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.30350214980594564,0.2446831755870704,0.22381280858095848,0.6370987811532559,0.1795653043364935,11.442843060462666,10.96572700713758,16.633382901384095,0.004662616479037453,0.09706689776052752,0.2777870136543413,2.303069954344124,0.28687759309509464,0.2501244103421376,0.9460890892706268,0.05949617264734828,0.036736459965288785,1.0321738272101704,469,0.058378,0.034537,0.036199,2891,7.346428,8.503744999999999,0,0.901,1.0,15540.0,0.010327,0,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_c2f_a_f1_c4_negative_high_parent/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_c2f_a_f1_c4_negative_high_parent/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_c2f_a_f1_c4_negative_high_parent/replicate_0.log,2026-08-23T11:07:21.735479+00:00
unet_c2f_a_f2_c4_global_best,C2F-A global U-Net C2F optimum on fr1 lightswitch; compare against both direct parents.,"unet:c2f:A:fine3,7,12:coarse0,5,6,18,30","[3, 7, 12, 0, 5, 6, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,172.85621231497498,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.28886828873434395,0.230139728858286,0.20451662704730614,0.6051735925064741,0.1745869222975848,10.963006301403071,10.51455181787623,15.77791650101682,0.004557607801309385,0.08951780312021387,0.27878121404823725,2.115082374486102,0.2721272708637461,0.23579919055323384,0.9472701169440776,0.055827859272916364,0.03291539299717675,1.0264013627953656,469,0.054901,0.030919,0.033793,2891,3.550462,4.1742335,0,0.902,1.0,15090.0,0.013761,0,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_c2f_a_f2_c4_global_best/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_c2f_a_f2_c4_global_best/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_c2f_a_f2_c4_global_best/replicate_0.log,2026-08-23T11:10:15.531130+00:00
unet_c2f_a_f5_c4_positive_synergy,C2F-A positive synergy case: 12.8% lower fr1-lightswitch ATE than direct F5.,"unet:c2f:A:fine2,3,7,12,13:coarse0,5,6,18,30","[2, 3, 7, 12, 13, 0, 5, 6, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,174.74913795801695,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.29043833349081805,0.23360879219119463,0.21205628173976307,0.6077679887071572,0.17257276080510184,11.040477655885717,10.580242952369407,15.811965949040404,0.004665730028498643,0.09878653475034958,0.2768372738534629,2.0919892958958166,0.2741608464612998,0.23893604895919585,0.9477997794321933,0.05686979522596987,0.035376515115223335,1.0271931876931617,469,0.055734,0.03323,0.034113,2891,6.3565,7.30717,0,0.906,1.0,15490.0,0.011094,0,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_c2f_a_f5_c4_positive_synergy/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_c2f_a_f5_c4_positive_synergy/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_c2f_a_f5_c4_positive_synergy/replicate_0.log,2026-08-23T11:13:11.210350+00:00
unet_c2f_b_f2_c2_variant_contrast,"C2F-B schedule contrast: on fr1 lightswitch it is worse than direct F2, despite the same fine scale family.","unet:c2f:B:fine3,7,12:coarse0,5,6,17,18,30","[3, 7, 12, 0, 5, 6, 17, 18, 30]",0,PASS,Completed the full matched RGB-D sequence,164.894901718013,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.26550406339589167,0.20849640184078644,0.18016447036002384,0.5565633549533332,0.16438265753775536,9.973839552820113,9.604582681018847,14.905427457030083,0.004059549528768432,0.0688974244125868,0.2746777962231518,2.047176631409965,0.24806885955005645,0.21354815423030812,0.9485492168758184,0.05327942954294341,0.03275477540820618,1.024523645916749,469,0.052113,0.030738,0.029524,2891,3.555357,4.1794235,0,0.903,1.0,14950.0,0.00682,0,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_c2f_b_f2_c2_variant_contrast/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_c2f_b_f2_c2_variant_contrast/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/unet/per_dataset/fr2_desk_flashlight/artifacts/unet_c2f_b_f2_c2_variant_contrast/replicate_0.log,2026-08-23T11:15:57.036042+00:00
